Drug ID,Clone ID,Human-Assigned Class for Unperturbed Experiment,Within-phenotype adjusted distance to unperturbed,z-scored SLF34.1,z-scored SLF34.2,z-scored SLF34.3,z-scored SLF34.4,z-scored SLF34.5,z-scored SLF34.6,z-scored SLF34.7,z-scored SLF34.8,z-scored SLF34.9,z-scored SLF34.10,z-scored SLF34.11,z-scored SLF34.12,z-scored SLF34.13,z-scored SLF34.14,z-scored SLF34.15,z-scored SLF34.16,z-scored SLF34.17,z-scored SLF34.18,z-scored SLF34.19,z-scored SLF34.20,z-scored SLF34.21,z-scored SLF34.22,z-scored SLF34.23,z-scored SLF34.24,z-scored SLF34.25,z-scored SLF34.26,z-scored SLF34.27,z-scored SLF34.28,z-scored SLF34.29,z-scored SLF34.30,z-scored SLF34.31,z-scored SLF34.32,z-scored SLF34.33,z-scored SLF34.34,z-scored SLF34.35,z-scored SLF34.36,z-scored SLF34.37,z-scored SLF34.38,z-scored SLF34.39,z-scored SLF34.40,z-scored SLF34.41,z-scored SLF34.42,z-scored SLF34.43,z-scored SLF34.44,z-scored SLF34.45,z-scored SLF34.46,z-scored SLF34.47,z-scored SLF34.48,z-scored SLF34.49,z-scored SLF34.50,z-scored SLF34.51,z-scored SLF34.52,z-scored SLF34.53,z-scored SLF34.54,z-scored SLF34.55,z-scored SLF34.56,z-scored SLF34.57,z-scored SLF34.58,z-scored SLF34.59,z-scored SLF34.60,z-scored SLF34.61,z-scored SLF34.62,z-scored SLF34.63,z-scored SLF34.64,z-scored SLF34.65,z-scored SLF34.66,z-scored SLF34.67,z-scored SLF34.68,z-scored SLF34.69,z-scored SLF34.70,z-scored SLF34.71,z-scored SLF34.72,z-scored SLF34.73,z-scored SLF34.74,z-scored SLF34.75,z-scored SLF34.76,z-scored SLF34.77,z-scored SLF34.78,z-scored SLF34.79,z-scored SLF34.80,z-scored SLF34.81,z-scored SLF34.82,z-scored SLF34.83,z-scored SLF34.84,z-scored SLF34.85,z-scored SLF34.86,z-scored SLF34.87,z-scored SLF34.88,z-scored SLF34.89,z-scored SLF34.90,z-scored SLF34.91,z-scored SLF34.92,z-scored SLF34.93,z-scored SLF34.94,z-scored SLF34.95,z-scored SLF34.96,z-scored SLF34.97,z-scored SLF34.98,z-scored SLF34.99,z-scored SLF34.100,z-scored SLF34.101,z-scored SLF34.102,z-scored SLF34.103,z-scored SLF34.104,z-scored SLF34.105,z-scored SLF34.106,z-scored SLF34.107,z-scored SLF34.108,z-scored SLF34.109,z-scored SLF34.110,z-scored SLF34.111,z-scored SLF34.112,z-scored SLF34.113,z-scored SLF34.114,z-scored SLF34.115,z-scored SLF34.116,z-scored SLF34.117
1,1,nucleoplasm,0.30848768,0.293105328,-0.327329764,0.512266083,0.160204456,0.382427785,-0.012648965,-0.236953656,-0.271419178,0.342567551,-0.327504623,-0.47210722,0.330798176,0.335104438,-0.276891781,0.522742801,0.152747741,0.43128534,-0.04899166,-0.276304251,-0.311515206,0.416217462,-0.390851971,-0.637897822,0.304385053,0.340407302,-0.209393783,0.54575177,0.202903736,0.42167619,-0.03668618,-0.276656171,-0.306121436,0.417638411,-0.375880272,-0.667976874,0.258754651,0.336977107,-0.127149708,0.51782821,0.215439543,0.395006544,-0.03500355,-0.269771571,-0.292705619,0.395242474,-0.337767991,-0.616748781,0.209361256,0.330809714,0.008251277,0.436521371,0.239537203,0.361990787,-0.024580195,-0.258657589,-0.27540448,0.365961344,-0.291038587,-0.520089443,0.168190647,0.323391094,0.147194206,0.359543058,0.240462822,0.330104694,-0.021919596,-0.248834285,-0.260293418,0.339805305,-0.248605079,-0.404594852,0.134350617,-0.486929803,-0.181446945,0.178323518,-0.14981849,-0.544341196,0.10818232,1.746969322,-0.161807204,0.49702651,-0.190535558,-0.080021001,-0.313160003,0.173305144,-0.149499591,-0.039336126,-0.045209897,-0.12989239,-0.476248173,0.413588691,-0.409719691,-0.404989601,0.425173766,-0.430218337,-0.409738508,0.415770468,-0.42122657,-0.389704138,0.352536365,-0.257005829,-0.406958806,0.421138043,-0.373710806,-0.436609253,0.475046868,-0.348461966,-0.46929276,-0.385108039,0.807542196,1.585191863,1.748800729,1.952459163,1.790451774,1.621205924,-0.524814474,-0.664086627
1,2,structured cytoplasm,0.33552164,0.755359334,-0.426795887,0.592281967,-0.283961304,0.6961149,-0.538906728,-0.743788008,-0.736403298,0.747021503,-0.738145137,-0.865836433,-0.296633778,0.751891952,-0.3799378,0.596179428,-0.343675477,0.654302729,-0.551848741,-0.740569392,-0.722774332,0.725613081,-0.709455646,-0.855889943,-0.357099168,0.748343819,-0.394978632,0.649602503,-0.346949116,0.641625004,-0.545887326,-0.736782083,-0.715047527,0.714909085,-0.699221088,-0.82807197,-0.415618365,0.747403665,-0.436851437,0.664956623,-0.338888369,0.645077907,-0.539005493,-0.734119214,-0.712814189,0.717657687,-0.704387078,-0.82470213,-0.44405364,0.748171395,-0.482379497,0.610320226,-0.328821737,0.653549433,-0.533775962,-0.733329227,-0.713680994,0.722443635,-0.711512007,-0.828175224,-0.463322972,0.749409949,-0.52132009,0.547518274,-0.347543509,0.665715617,-0.538237134,-0.733635134,-0.716538695,0.730497657,-0.722762402,-0.849784498,-0.471691124,-0.506101881,-0.174164827,0.166875834,0.594923476,-0.352175004,-0.413965337,-0.822883415,-0.54690963,0.419866364,0.265350491,0.256927557,1.602649351,0.573522979,0.333034724,0.380836622,0.375138841,-0.211217161,-0.194836886,0.601210759,-0.566907804,-0.590477809,0.576401556,-0.556202731,-0.572401692,0.561037032,-0.545543304,-0.546914395,0.755371576,-0.840785609,-0.67795412,0.703984762,-0.759375672,-0.661710106,0.893855371,-1.003806528,-0.825190108,-0.084079631,-0.85963373,-0.803491243,-0.947482457,-0.844766096,-1.084744094,-0.824035079,0.43329987,0.602704691
1,3,nucleoli and cytoplasm,0.177718864,-0.220420321,-0.21449891,0.461439453,0.463685663,-0.012017675,0.557212323,0.293152251,0.223296475,-0.121423237,0.080818626,-0.294955266,0.669288304,-0.144654457,-0.196960562,0.504873049,0.426177747,0.072759833,0.462527535,0.234841867,0.161035853,-0.01940625,-0.000265241,-0.45276017,0.640141022,-0.121161266,-0.146276656,0.570994702,0.380442026,0.043604074,0.412612946,0.212785037,0.15558174,-0.025718086,0.033356756,-0.475821465,0.582590972,-0.119560909,-0.065073404,0.595846912,0.388517153,-0.020445774,0.407638265,0.214369874,0.175581993,-0.06687307,0.102170575,-0.432595602,0.529512554,-0.12269104,-0.002691741,0.55893989,0.332932681,-0.07076071,0.364687663,0.212087262,0.186623523,-0.100988625,0.153186955,-0.380856819,0.48957106,-0.129484563,0.111575766,0.508560727,0.348561219,-0.131353449,0.365572654,0.218919678,0.206728313,-0.140273188,0.212990844,-0.311172648,0.461575224,-0.415456601,-0.172248481,0.410107672,0.117151105,-0.008948671,-0.363197831,-0.568000403,-0.078276278,0.579940891,-0.321204738,-0.304534313,-0.258608424,0.403059016,0.137939347,0.230179252,0.227925659,-0.341203841,-0.543337002,0.213943446,-0.263367355,-0.208785172,0.242128337,-0.292346868,-0.223555039,0.206468042,-0.237843675,-0.172884037,0.444281196,-0.346512194,-0.483645274,0.432069958,-0.353883845,-0.469483605,0.411535485,-0.282611891,-0.417898731,-0.082634476,-0.207365208,-0.278656857,-0.576763949,-0.517466795,-0.555824551,-0.347238732,0.096432473,-0.000169551
1,4,cytoskeleton,0.308860503,-1.517644069,0.937641269,-1.194241089,0.301330016,-1.797224571,1.30614895,1.492639209,1.612520405,-1.646445938,1.618623839,1.308069968,0.625883306,-1.493641686,0.560613595,-0.939915322,0.326529626,-1.55844066,1.298094807,1.460620679,1.507720536,-1.551345475,1.452965629,1.216070259,0.748187047,-1.461486499,0.460896645,-0.655189089,0.33566691,-1.412973922,1.29139916,1.434172825,1.439942186,-1.46217407,1.339516026,1.043989125,0.855296566,-1.486040182,0.764202762,-0.233939156,0.801240692,-1.496000762,1.632551526,1.530759769,1.538800085,-1.499999033,1.42605857,0.934324284,0.944014461,-1.48441097,0.611964931,0.119339273,0.821334186,-1.450133817,1.634217103,1.532227544,1.523141772,-1.473118622,1.374608066,0.76282583,0.996444211,-1.486043257,0.51470103,0.346178626,1.015672105,-1.448808578,1.75882051,1.552690791,1.53864423,-1.46887834,1.36082059,0.603639158,1.033754108,0.737766947,-0.273482427,-0.497070678,0.471493367,2.002258998,-0.431742528,-0.857258898,0.820318109,0.033097805,-0.278123172,-0.452320979,-0.551926183,-0.640664831,0.604157045,0.656380551,0.655135934,-0.214073761,-0.530846565,-1.766970039,1.426495926,1.927623876,-1.577981903,1.259386655,1.676606947,-1.995785475,1.806386171,2.231288955,-1.365818508,1.442108466,1.335792899,-1.311418614,1.555639061,1.161512887,-1.399754287,1.323899004,1.480579826,0.883872386,-0.117648173,-0.671550082,-0.892908399,-0.887184892,-0.876547866,-1.174571829,1.484168242,1.276479416
1,5,cytoskeleton,0.474165979,-1.990446148,0.101588809,0.372610952,1.418774635,-1.340035566,2.885596555,1.986759814,1.838071073,-1.597967429,1.231183855,0.116071123,1.315342177,-1.691630814,0.118424659,0.373571933,1.371253403,-0.933926544,2.601856967,1.767939282,1.576196385,-1.191496558,0.95085962,-0.043686663,1.224063606,-1.598598965,0.286675687,0.393861413,1.35145572,-0.949468852,2.494795919,1.701535279,1.537055065,-1.153128226,0.998434159,-0.043581995,1.159946938,-1.572687362,0.439109819,0.412624387,1.324118794,-1.054110078,2.405110053,1.680275053,1.547464129,-1.208221838,1.09712252,0.007622806,1.109330954,-1.565523946,0.662130942,0.410206688,1.392101734,-1.193402161,2.39967019,1.681343172,1.580824447,-1.288870224,1.216865713,0.074647302,1.081916044,-1.57097964,0.813578859,0.400165972,1.392021192,-1.334103461,2.385959892,1.692284667,1.621585556,-1.374271239,1.323996023,0.149860235,1.059877955,-0.345187911,-0.271496243,-0.152151551,4.169123304,2.501020932,0.139385785,-0.6553802,0.18887017,0.503441549,-0.012158147,-0.017242685,-0.190867362,-0.065860769,0.415256312,0.411154351,0.414194004,-0.204763344,-1.456034301,-0.933534877,0.659535275,0.9274641,-0.670543238,0.437023135,0.756176773,-0.908456822,0.669529094,1.109280621,0.285514891,-0.101583112,-0.377232935,0.350278806,-0.234403343,-0.410425492,0.141473073,0.174799236,-0.174667348,-0.001635345,0.609889144,0.283003562,-0.713729999,-0.442901155,-0.544371047,-0.619876558,0.380380897,0.425700376
1,6,nucleoplasm,0.614691091,-0.087982596,-0.270389281,0.552885235,1.446532624,0.193428057,0.97536694,0.1677121,0.082127146,0.067039678,-0.126457666,-0.528847334,0.517107896,0.008384575,-0.16834453,0.493620288,1.252036097,0.262033047,0.780598637,0.072337336,-0.007225661,0.184785201,-0.191320913,-0.647957235,0.436772764,0.026341687,-0.012327113,0.528853949,1.256514009,0.200197431,0.742429299,0.061793562,0.005913617,0.146258018,-0.112569509,-0.612415215,0.371036627,0.02458194,0.243244911,0.575742402,1.301308845,0.115116256,0.7407261,0.071182385,0.035684089,0.084390822,-0.010280465,-0.540106979,0.310753874,0.017762574,0.562562697,0.494905056,1.253208808,0.042623588,0.710550728,0.080307088,0.059482593,0.031428788,0.07460242,-0.433753318,0.263809932,0.009901644,0.849849892,0.391294238,1.162176234,-0.014110718,0.664686402,0.086893997,0.076291871,-0.006159762,0.135968161,-0.336533566,0.227172474,-0.506403425,-0.17202947,1.873342711,0.263604037,-0.521296506,0.249034364,1.723936197,-0.021253656,0.712104252,-0.009708693,-0.014001593,0.734890433,1.568973641,-1.816173013,-1.576237946,-1.60817126,-0.540318325,-1.03165528,0.379775212,-0.377811091,-0.381120231,0.437046013,-0.430464228,-0.433419748,0.31522852,-0.355599831,-0.258561238,0.604426913,-0.585028083,-0.594173554,0.747344547,-0.781637114,-0.723730799,0.473669391,-0.19423853,-0.499235814,-0.386512067,0.75315917,3.157884322,1.724593467,1.861070659,1.765560549,1.669969053,-0.524814474,-0.66221553
1,7,structured cytoplasm,0.077563955,-0.532883944,0.357340052,-0.011287775,0.940853254,-0.620284843,1.036651895,0.646045361,0.675067289,-0.609687755,0.672340854,0.455010502,0.622362891,-0.476514584,0.173270591,0.164730908,1.062853777,-0.447505393,1.015553172,0.599220024,0.584041112,-0.502670795,0.530674038,0.22849464,0.68263632,-0.453118996,0.146289628,0.339300416,1.060188896,-0.379384271,0.974726569,0.57525723,0.54250989,-0.452236541,0.475618578,0.067451011,0.701351553,-0.447440853,0.17258181,0.474533302,1.08316748,-0.379253789,0.961368153,0.569648411,0.537971945,-0.446366987,0.478337068,-0.014497181,0.698694211,-0.443901204,0.214968823,0.524215435,1.009647389,-0.396918342,0.908882497,0.559717986,0.534150501,-0.454916254,0.496994679,-0.050146654,0.686592117,-0.440778866,0.310266037,0.523282404,1.025551969,-0.432703766,0.900256032,0.555140564,0.54110148,-0.4713633,0.529725886,-0.032353225,0.670713963,-0.117933229,-0.094447413,-0.401746426,-0.054713435,0.257980985,-0.371742011,-0.366054708,0.168495246,-0.168746126,-0.158478553,-0.456684977,-0.422608561,-0.427696968,0.631126597,0.650114849,0.650810424,-0.391106407,-0.341892284,-0.312132331,0.175246962,0.353008977,-0.196032475,0.105409631,0.244241624,-0.313346999,0.247037494,0.349283682,-0.513685125,0.773869858,0.352542351,-0.271795507,0.374841881,0.223186453,-0.459570984,0.761627654,0.358376842,-0.161685363,0.537756349,-0.127406012,-0.380077342,0.021256762,-0.049119127,-0.227254802,-0.14788259,-0.218339288
1,8,ER,0.128581358,0.207090617,-0.352819666,0.490207404,-0.151137161,0.41261979,-0.121034337,-0.15462121,-0.228822443,0.356089161,-0.365653998,-0.602540977,0.486664246,0.23783753,-0.297593807,0.460930906,-0.209894939,0.359219542,-0.174543624,-0.177449546,-0.227034086,0.330426948,-0.312059511,-0.51622966,0.399539289,0.240907342,-0.27206242,0.45637188,-0.21446176,0.295692653,-0.183701376,-0.17844127,-0.209128871,0.274869856,-0.239100581,-0.394758163,0.312758566,0.235258837,-0.244622583,0.399889374,-0.231540447,0.24521614,-0.196304487,-0.174121679,-0.19372099,0.233014231,-0.181437006,-0.267914235,0.245481499,0.227355653,-0.22012602,0.326648385,-0.239518296,0.203140149,-0.20308762,-0.167880641,-0.178849338,0.199618482,-0.133978071,-0.137239332,0.197537651,0.217404264,-0.200284684,0.271118226,-0.25339229,0.167250262,-0.212794248,-0.161650814,-0.166671649,0.170219552,-0.095250842,-0.012574721,0.161309908,-0.459231461,-0.144615097,-0.222866554,0.027411413,-0.292382532,-0.19361608,-0.345455158,-0.182941044,0.07248151,-0.09058572,0.065741836,-0.157005746,-0.065163268,0.375971094,0.291815997,0.293591214,-0.079053821,-0.23910008,0.447316089,-0.442192013,-0.436432643,0.43687709,-0.439587315,-0.42607895,0.437701712,-0.440716408,-0.410591521,0.71897716,-0.711030812,-0.690687004,0.563494856,-0.539524054,-0.574499359,0.646191308,-0.64986788,-0.621619304,-0.277303226,-0.314369808,0.267368559,-0.429355914,-0.263735339,-0.451714122,-0.118774866,-0.222189168,-0.279841312
1,9,plasma membrane,0.625573122,-0.872003395,1.469391948,-1.912987864,0.053092983,-1.22015542,0.475845188,0.862409091,0.951534509,-1.059175587,1.175982799,1.39365502,-0.044886061,-1.081308943,1.120356345,-2.110811385,0.036982574,-1.36255471,0.548575864,0.995926578,1.085080995,-1.260887255,1.293961902,1.438025118,0.075313628,-1.125258264,0.922760092,-2.001031051,-0.001213397,-1.318696079,0.519143478,0.999185201,1.069526797,-1.266550377,1.236959127,1.419773825,0.210031262,-1.163259678,0.79317798,-1.494831588,0.022440092,-1.304518107,0.552358505,1.022776433,1.079361237,-1.274166586,1.205060308,1.363141184,0.340659611,-1.155180648,0.635636314,-0.927306199,0.049969596,-1.223511952,0.576091476,1.009514089,1.048999547,-1.220788745,1.114967382,1.246727889,0.429408174,-1.146571359,0.369516288,-0.494579892,0.014487556,-1.123632172,0.545518786,0.990429771,1.007926339,-1.162488054,1.00956217,1.071337602,0.506031844,1.603591426,0.837783544,-0.467667901,-0.225516892,0.861512134,-0.48019853,-0.798349267,1.337949201,-0.697337266,-0.104441896,-0.246643228,-0.4080617,-0.561873022,0.59107482,0.64348366,0.641172003,-0.257310984,0.204601094,-1.357165799,1.496962396,1.28935511,-1.398113376,1.489665863,1.325677108,-1.295504758,1.314125858,1.246336904,-1.441383931,0.910321783,1.596945599,-1.683748912,1.436230462,1.762752931,-1.404690065,0.588450395,1.392395085,0.438505473,-0.003647427,-0.771106683,-0.863665078,-0.696148164,-0.828108987,-1.272549107,1.296073907,1.590415146
1,10,nucleoplasm,0.089875212,0.917850812,-0.452829985,0.613811575,-0.491120704,0.792198544,-0.745813656,-0.96187849,-0.925307742,0.882329822,-0.897978201,-1.001176146,-1.022360818,0.899440408,-0.394820251,0.575609934,-0.518217246,0.734826449,-0.729039554,-0.940753683,-0.895617409,0.841587376,-0.850007794,-0.911101567,-1.084321075,0.890271779,-0.415815536,0.579570938,-0.537784391,0.730994994,-0.722518075,-0.93030157,-0.886181077,0.837417983,-0.854237854,-0.864325116,-1.116677265,0.888641706,-0.447179526,0.498594446,-0.539805986,0.745858455,-0.715679606,-0.926443952,-0.886602862,0.849254149,-0.87577506,-0.853007532,-1.130916501,0.889991837,-0.490071028,0.381271629,-0.548425316,0.767251972,-0.713359011,-0.925773544,-0.891036249,0.864134137,-0.900529508,-0.871521451,-1.136428791,0.893084481,-0.515172484,0.272465892,-0.558209954,0.791364117,-0.713050303,-0.926951908,-0.897313084,0.88107896,-0.926258049,-0.912386461,-1.137305143,-0.512067207,-0.173678757,2.213591918,-0.331310996,-0.71346183,0.093720726,1.974012958,-0.893951891,0.250135547,0.387116296,1.08494118,0.891772646,1.691347259,-2.804019001,-2.472823707,-2.50814965,-0.536395431,0.255501946,0.64796021,-0.614809507,-0.63056704,0.615921652,-0.597080435,-0.607737215,0.575279233,-0.556534502,-0.561204637,0.886799011,-0.956307363,-0.801528037,0.860635726,-0.917284932,-0.812386631,0.814955933,-0.844462124,-0.773428311,-0.384488477,1.051875922,0.513177694,1.936160511,2.28385152,2.110173218,1.994228872,-0.524814474,-0.67546211
1,11,ER,0.183920327,0.576182141,-0.30442939,0.235280395,-0.470364496,0.456626151,-0.525742022,-0.531406159,-0.511000605,0.505893486,-0.427293139,-0.00179341,-0.167257772,0.557788674,-0.295388586,0.290697614,-0.468446013,0.453106286,-0.511230138,-0.512428526,-0.498007993,0.492726599,-0.427920198,-0.084693926,-0.116670848,0.548805854,-0.308237772,0.326417953,-0.444679602,0.444366681,-0.495332137,-0.503233788,-0.490414959,0.485521418,-0.422233933,-0.078427453,-0.132784096,0.539810309,-0.321072347,0.302941728,-0.43395977,0.43580418,-0.487264421,-0.494025442,-0.481951211,0.477095721,-0.410478602,-0.014527846,-0.154038896,0.532719044,-0.337227259,0.262028211,-0.423569907,0.428816449,-0.481365073,-0.487445888,-0.475657331,0.470399096,-0.399313153,0.035765476,-0.163433263,0.530493997,-0.400862189,0.259058712,-0.455014787,0.438532587,-0.494638347,-0.488508573,-0.479343259,0.479167974,-0.412837286,0.087982897,-0.185982782,-0.426848262,-0.11608779,-0.458690688,-0.357615007,-0.400846028,-0.332748316,-0.831099816,-0.55372287,-0.595240509,-0.334362339,-0.045385002,-0.36837983,-0.510152371,0.516151896,0.575031976,0.570453776,-0.115361815,0.656854417,0.454347893,-0.4499337,-0.442139695,0.433897285,-0.435680828,-0.421382261,0.41226307,-0.405961517,-0.396723617,-0.135198976,0.393352246,-0.046027108,-0.12472379,0.276606691,0.024912527,-0.178653645,0.484873571,0.129175425,-0.221854094,-1.2491533,-0.773222561,-0.934298723,-1.022046198,-1.186050197,-1.018395924,0.118901197,-0.027591891
1,12,nucleoplasm and cytoplasm,0.134471582,0.074648348,-0.109823256,0.385370584,0.708890054,0.062845854,0.447213967,0.029832745,0.024117969,0.041403178,0.023878568,-0.064004798,0.521806513,0.129748642,-0.179537818,0.531066024,0.817604801,0.192833438,0.422770415,-0.020164798,-0.054561531,0.150435237,-0.110551264,-0.388789823,0.571979471,0.14648851,-0.206820751,0.716591221,0.846839799,0.244620164,0.411957194,-0.034944046,-0.080975285,0.200114978,-0.165004329,-0.651058783,0.585777341,0.151815217,-0.253893152,0.849077485,0.829261907,0.260577771,0.38907775,-0.041767713,-0.090444432,0.216193155,-0.182010234,-0.843589473,0.576885222,0.156799953,-0.285954861,0.870432558,0.800018711,0.259130497,0.36564463,-0.049281202,-0.095365862,0.216539313,-0.179614144,-0.967744768,0.558156624,0.157546292,-0.289670983,0.844160721,0.780816505,0.244728317,0.351729553,-0.050854636,-0.092351101,0.205532017,-0.162658252,-1.036771815,0.543856194,-0.413300635,-0.156917707,-0.365543911,-0.083355347,-0.07499732,-0.343938112,-0.211801136,-0.151536641,0.162651134,-0.206207309,-0.249172106,-0.39503071,-0.348697383,0.633188124,0.665664057,0.665949973,-0.517450954,-0.150295942,0.263133193,-0.295080508,-0.251599111,0.306452605,-0.335128901,-0.28845903,0.204347603,-0.240217386,-0.158089368,-0.019876095,0.210481153,-0.091709326,0.183109244,-0.085169018,-0.236502146,-0.022829886,0.49486521,-0.052893795,-0.176491774,0.806328256,-0.155579881,-0.055358161,0.338687026,0.650249772,0.330039949,-0.162405525,-0.207858585
1,13,ERGIC,0.456707272,0.209716675,-0.091398613,0.20897397,0.176418781,0.116749356,0.053869915,-0.118478704,-0.097082916,0.132987323,-0.027553703,0.14717965,0.362668405,0.239902434,-0.149157802,0.396352167,0.408680676,0.193524951,0.121018654,-0.141103629,-0.142047964,0.185605706,-0.103384686,-0.093076833,0.430406857,0.246591421,-0.181548437,0.55251218,0.375762804,0.232445987,0.094591608,-0.150765696,-0.163658132,0.214280303,-0.142487081,-0.278878357,0.443063978,0.247856599,-0.182764153,0.654815435,0.413129999,0.234381673,0.102996184,-0.150721833,-0.163804707,0.219660511,-0.14294286,-0.365951636,0.43317226,0.245209532,-0.107051195,0.664110681,0.537709199,0.204912897,0.157521526,-0.139833387,-0.1462693,0.201782283,-0.106298715,-0.366952697,0.417640446,0.243160064,-0.071339729,0.630637212,0.50469655,0.192278659,0.139673326,-0.1401138,-0.143102511,0.194840085,-0.091068418,-0.35264784,0.396036487,-0.401203915,-0.156917707,-0.413970148,-0.199795264,-0.186638205,-0.427989708,-0.808592546,-0.290734936,-0.555402262,-0.261309661,-0.204982464,-0.476714041,-0.414211697,0.662809185,0.701498414,0.700665594,-0.508571298,0.044879043,0.230055322,-0.285412475,-0.201542864,0.275876908,-0.311014959,-0.250589907,0.165045693,-0.210857341,-0.103958241,-0.558876921,0.970848869,0.316256619,-0.215841156,0.415128696,0.122713441,-0.471965606,1.174576143,0.378489166,-0.035296906,-0.596867431,-0.755522327,-0.889225365,-0.802726154,-0.943007303,-0.871858682,0.159559017,0.07100318
1,14,ER,0.165597283,0.762191277,-0.420230262,0.549969313,-0.413511879,0.682898097,-0.61040975,-0.761090658,-0.745777848,0.73915379,-0.72293926,-0.706342479,-0.436628977,0.754176554,-0.37040098,0.53409391,-0.445152215,0.641859029,-0.608298648,-0.751520584,-0.727672956,0.715283846,-0.696285348,-0.715803986,-0.475597808,0.748531154,-0.383574487,0.556814539,-0.445837314,0.628987607,-0.600433113,-0.745436341,-0.719262283,0.70553648,-0.688246305,-0.682580407,-0.524902576,0.746262544,-0.417518003,0.535072866,-0.450323085,0.631484423,-0.59637728,-0.741841838,-0.71664045,0.707956624,-0.693378122,-0.657512264,-0.552165606,0.746005981,-0.449481756,0.46867595,-0.438786418,0.6387596,-0.588617445,-0.739642391,-0.716519136,0.712991807,-0.700311864,-0.627006715,-0.571803817,0.746643873,-0.461005644,0.39591377,-0.426573533,0.648478235,-0.582362241,-0.738651215,-0.718121129,0.720162731,-0.708651474,-0.599015141,-0.584609966,-0.501264067,-0.17202947,0.006687187,0.075955656,-0.451863826,-0.262215964,-0.392690719,-0.691639764,0.151662367,0.060498392,0.447845772,0.229174139,0.418699633,0.41409707,0.456982332,0.456406792,-0.614040123,0.36811483,0.593370127,-0.563662767,-0.580113302,0.566654879,-0.549748153,-0.559858075,0.550572258,-0.535692335,-0.534095442,0.596867314,-0.600824346,-0.58745386,0.583385876,-0.59894728,-0.578610174,0.731555773,-0.727320404,-0.7103227,-0.275044563,-0.423786465,-0.596586075,-0.493036049,-0.248667599,-0.435596965,-0.190365559,-0.131838866,-0.223529365
1,15,ER,0.126646985,0.137796585,-0.363785137,0.531940439,-0.026333228,0.380089656,0.01353257,-0.082894766,-0.165971236,0.296190848,-0.323282449,-0.643572381,0.567077797,0.182437146,-0.273741057,0.461136807,-0.076892195,0.28788888,-0.047880657,-0.116213464,-0.157117808,0.245411983,-0.230288205,-0.459958036,0.431689839,0.190381465,-0.221526119,0.445484536,-0.083226034,0.215541144,-0.0613627,-0.122998469,-0.141866434,0.195663517,-0.153798864,-0.3307223,0.337981521,0.185477012,-0.15768567,0.402436213,-0.06644567,0.161607734,-0.058192484,-0.116184053,-0.123228347,0.156535465,-0.093324433,-0.231678179,0.282820396,0.178752182,-0.119260003,0.369050541,-0.072132518,0.124148211,-0.066207386,-0.110817736,-0.111074667,0.130487772,-0.054425939,-0.154919566,0.248492745,0.173767888,-0.074404249,0.34897279,-0.057546762,0.095108377,-0.062272026,-0.106179158,-0.101137092,0.112694694,-0.026234156,-0.098054733,0.225050727,-0.477455205,-0.162361696,-0.061837212,0.204219958,-0.322036168,-0.350662072,-0.54312467,-0.248648673,0.424944071,-0.203757162,-0.211064152,-0.046299155,0.290350892,0.226147955,0.022627275,0.025793332,0.136564039,-0.750013643,0.424920641,-0.416627819,-0.414953105,0.426010559,-0.423950277,-0.414542278,0.425211055,-0.437595553,-0.385381023,0.737946832,-0.769513513,-0.68612433,0.634332507,-0.647525361,-0.615407245,0.699638306,-0.689540949,-0.660819573,-0.183640761,-0.232549145,-0.207213569,-0.646707471,-0.406894606,-0.630891904,-0.332859288,-0.051325389,0.123669423
1,16,structured cytoplasm,0.373016303,-1.283232041,0.652951864,-1.336463721,-0.16152161,-1.438803814,0.413536888,1.231203957,1.278094184,-1.426641696,1.416309332,1.561013476,0.527862434,-1.390299281,0.378629009,-1.105520977,-0.192676351,-1.350820793,0.37067802,1.260326921,1.269839752,-1.479180275,1.372057938,1.564988876,0.662394333,-1.390567411,0.227709574,-0.738712536,-0.187741962,-1.218443822,0.347190218,1.232018665,1.207663368,-1.413138045,1.254708966,1.398618312,0.809202613,-1.385989668,0.067308008,-0.26770612,-0.183757586,-1.090810504,0.333506647,1.209463811,1.158335974,-1.33639481,1.133682639,1.158962845,0.925309712,-1.369848677,-0.118765079,0.117660678,-0.194452037,-0.976392292,0.321282375,1.183381065,1.110593951,-1.258667759,1.017510637,0.872353909,1.007100961,-1.340820955,-0.299365837,0.341004642,-0.209928917,-0.855424233,0.300756633,1.148570927,1.05660711,-1.162563257,0.898745732,0.541722843,1.06987384,1.198932544,0.58494311,-0.521979734,-0.266636163,1.080425721,-0.535084596,-0.939230889,1.33328916,-0.386154426,-0.268940501,-0.509348403,-0.612093864,-0.686358553,0.58265688,0.647271595,0.644315837,-0.073272885,-0.317286402,-1.522572904,1.486792114,1.521768253,-1.467208909,1.45789058,1.404373324,-1.23469385,1.200934599,1.254867927,-1.662155668,1.588500382,1.600595147,-1.627114299,1.633739539,1.536712726,-1.28602769,1.100490328,1.175832185,2.168623164,1.265319542,-0.930325907,-0.95281916,-0.707544771,-0.638091209,-1.196091647,2.333540281,2.045510924
